symbol
2GOOG.MI
1GOOG.MI
4GOOG.MI
4ALO.MI
2ALO.MI
2ALTA.MI
AGP.MI
2ATE.MI
2ALTR.MI
1MO.MI
4MO.MI
2MO.MI
2AAD.MI
4AAD.MI
1AAD.MI
4AMS.MI
2AMS.MI
1AMS.MI
4AMZN.MI
1AMZN.MI
2AMZN.MI
1AMBA.MI
AMB.MI
2AMC.MI
1AMC.MI
1AMCR.MI
1AMTM.MI
1AEE.MI
1AAL.MI
2AAL.MI
4AAL.MI
1AEP.MI
2AXP.MI
1AXP.MI
4AXP.MI
2AIG.MI
4AIG.MI
1AIG.MI
1AMSC.MI
2AMT.MI
1AMT.MI
4AMT.MI
4AWK.MI
1AWK.MI
2AWK.MI
1AMP.MI
1AME.MI
2AMG.MI
4AMGN.MI
2AMGN.MI
1AMGN.MI
4APH.MI
1APH.MI
2APH.MI
2AMP.MI
AMP.MI
1AMSO.MI
2AMUN.MI
4AMUN.MI
1ADI.MI
4ADI.MI
2ADI.MI
1ANDR.MI
1ABI.MI
2ABI.MI
4ABI.MI
ANIM.MI
AV.MI
2ANTIN.MI
1AON.MI
1APA.MI
1APLS.MI
2APAM.MI
1APO.MI
1APPF.MI
4AAPL.MI
1AAPL.MI
2AAPL.MI
1APLD.MI
2AMAT.MI
1AMAT.MI
4AMAT.MI
1AAOI.MI
1APP.MI
ECNL.MI
2ARCAD.MI
4MT.MI
1ACGL.MI
1ADM.MI
2ADM.MI
4ADM.MI
2ARGX.MI
1ANET.MI
ARIS.MI
4AKE.MI
2AKE.MI
1AT1.MI
ARBS.MI
1AJG.MI
ASC.MI
4ASM.MI
2ASM.MI
4ASML.MI
2ASML.MI
1ASML.MI
2ASRNL.MI
1ASSA.MI
1AIZ.MI
1ASTS.MI
1ATS.MI
4T.MI
1T.MI
2T.MI
1ATCB.MI
1ATCA.MI
1TEAM.MI
1ATO.MI
ATON.MI
2ATO.MI
4AAG.MI
1AAG.MI
2AAG.MI
1AUR.MI
1AG1.MI
2ADSK.MI
1ADSK.MI
4ADSK.MI
4ADP.MI
1ADP.MI
2ADP.MI
AUTME.MI
4AZO.MI
1AZO.MI
2AZO.MI
1AZA.MI
1AVY.MI
AVIO.MI
AVIOAA.MI
1CAR.MI
1AVOL.MI
1CS.MI
4CS.MI
2CS.MI
1ACLS.MI
1AXFO.MI
1AXON.MI
1AXSM.MI
2AYV.MI
AZM.MI
2AZM.MI
BEC.MI
2BCP.MI
BFG.MI
1BALL.MI
BGN.MI
2BGN.MI
IF.MI
2BMED.MI
BMED.MI
BMPS.MI
2BMPS.MI
BST.MI
2BAMI.MI
BAMI.MI
4SAB.MI
2SAB.MI
1SAB.MI
1SANX.MI
4SANX.MI
2SANX.MI
4BAC.MI
2BAC.MI
1BAC.MI
1OZK.MI
1BKT.MI
2BAR.MI
1BARN.MI
2BAS.MI
1BAS.MI
4BAS.MI
2BFIT.MI
BAN.MI
B.MI
1BGA.MI
4BAX.MI
2BAX.MI
1BAX.MI
4BAYN.MI
1BAYN.MI
2BAYN.MI
4BBVA.MI
1BBVA.MI
2BBVA.MI
2BPSO.MI
BPSO.MI
PRO.MI
BDB.MI
2BESI.MI
1BC8.MI
1BDX.MI
4BDX.MI
2BDX.MI
BWZ.MI
4BEI.MI
2BEI.MI
1BEI.MI
1BEIJ.MI
1BEAN.MI
BELL.MI
2BEN.MI
1BSY.MI
1BRK.MI
4BRK.MI
2BRKH.MI
1BRKA.MI
TRAIN.MI
2BBY.MI
4BBY.MI
1BBY.MI
BES.MI
1BYND.MI
4BYND.MI
2BYND.MI
BFF.MI
2BB.MI
BSS.MI
1GBF.MI
1TECH.MI
4BIIB.MI
2BIIB.MI
1BIIB.MI
2BMRN.MI
1BMRN.MI
4BMRN.MI
2BIM.MI
4ADE.MI
1ADE.MI
2ADE.MI
1BTDR.MI
1BJ.MI
1BKW.MI
1BL.MI
1BLK.MI
2BLK.MI
4BLK.MI
1BX.MI
2SQ.MI
1SQ.MI
4SQ.MI
4BMW.MI
1BMW.MI
2BMW.MI
1BMW3.MI
4BMW3.MI
2BMW3.MI
4BNP.MI
2BNP.MI
1BNP.MI
2BA.MI
4BA.MI
1BA.MI
1BOL.MI
2BOL.MI
BF.MI
1BKNG.MI
4BKNG.MI
2BKNG.MI
1BAH.MI
BO.MI
1BWA.MI
2BOD.MI
1BOD.MI
4BSX.MI
2BSX.MI
1BSX.MI
2EN.MI
4EN.MI
2BPE.MI
BPE.MI
BRM.MI
1BRZE.MI
BRE.MI
2BRE.MI
1BRE.MI
1BBIO.MI
1BHF.MI
1EAT.MI
BRI.MI
1BMY.MI
4BMY.MI
2BMY.MI
4AVGO.MI
1AVGO.MI
2AVGO.MI
1BR.MI
1BRO.MI
1BFB.MI
1BRKR.MI
2BC.MI
BC.MI
1BLDR.MI
2BVI.MI
1BURL.MI
2BZU.MI
BZU.MI
1C3.MI
2C3.MI
1CAI.MI
1CDNS.MI
CAI.MI
2CABK.MI
1CABK.MI
4CABK.MI
1CALM.MI
CLF.MI
CALT.MI
CED.MI
2CPR.MI
CPR.MI
4CAP.MI
2CAP.MI
1COF.MI
1CAH.MI
CRL.MI
4AFX.MI
2AFX.MI
1AFX.MI
1CG.MI
2CARM.MI
4CA.MI
2CA.MI
1CARR.MI
1CVNA.MI
1CASY.MI
2CO.MI
CDG.MI
1CAST.MI
1CAT.MI
2CAT.MI
1CBOE.MI
1CBRE.MI
1CDW.MI
1CEC.MI
4CEC.MI
2CEC.MI
1CE.MI
1CLNX.MI
CELL.MI
CMB.MI
CEM.MI
1COR.MI
4CNC.MI
1CNC.MI
2CNC.MI
1CNP.MI
CLI.MI
1CF.MI
1CHRW.MI
1CRL.MI
1SCHW.MI
4CHTR.MI
2CHTR.MI
1CHTR.MI
1CAKE.MI
1LNG.MI
1CVX.MI
4CVX.MI
2CVX.MI
1CHRD.MI
1CB.MI
1CHD.MI
1CHDN.MI
1CFR.MI
4CIEN.MI
1CIEN.MI
2CIEN.MI
1CI.MI
1CINF.MI
CIR.MI
CIRC.MI
1CRUS.MI
1CSCO.MI
4CSCO.MI
2CSCO.MI
2C.MI
1C.MI
4C.MI
1CFG.MI
CLABO.MI
2CLARI.MI
1CLN.MI
CLE.MI
CBB.MI
1CLSK.MI
4CVA.MI
2CVA.MI
1CVA.MI
AGAIN.MI
1CME.MI
1CMS.MI
1CNHI.MI
2CNHI.MI
1COKE.MI
2CDE.MI
1CDE.MI
4CDE.MI
2COFA.MI
2COFB.MI
CFL.MI
CGF.MI
1CGNX.MI
1CTSH.MI
1COHR.MI
1COIN.MI
2COIN.MI
4COIN.MI
4CL.MI
2CL.MI
1CL.MI
1COL.MI
1COLM.MI
CMTL.MI
4CMCSA.MI
2CMCSA.MI
1CMCSA.MI
COM.MI
2CBK.MI
4CBK.MI
1CBK.MI
TIME.MI
1CAG.MI
CFV.MI
1CFLT.MI
1COP.MI
2COP.MI
4COP.MI
4ED.MI
2ED.MI
1ED.MI
4STZ.MI
1STZ.MI
2STZ.MI
1CEG.MI
1ROAD.MI
1CON.MI
2CON.MI
4CON.MI
CVG.MI
1COO.MI
1CPRT.MI
COP.MI
2CRBN.MI
1CORT.MI
2CCAP.MI
1CCAP.MI
4GLW.MI
1GLW.MI
2GLW.MI
1CPAY.MI
1CTVA.MI
4CSGP.MI
1CSGP.MI
2CSGP.MI
2COST.MI
4COST.MI
1COST.MI
1CTRA.MI
2COTY.MI
1COTY.MI
11COV.MI
41COV.MI
21COV.MI
2COV.MI
4COV.MI
1CPIE.MI
CREG.MI
CE.MI
2ACA.MI
4ACA.MI
1ACA.MI
1CROX.MI
CFM.MI
1CRWD.MI
4CRWD.MI
2CRWD.MI
CSP.MI
1CSX.MI
2CTPNV.MI
1EVD.MI
2CTT.MI
CUBE.MI
CUBEAX.MI
CULT.MI
1CMI.MI
2CVAC.MI
4CVAC.MI
1CVAC.MI
1CVS.MI
2CVS.MI
4CVS.MI
CY4.MI
CYB.MI
1CYTK.MI
DIS.MI
2DIE.MI
1QBTS.MI
1DTRH.MI
2DTRH.MI
1DHR.MI
4DHR.MI
2DHR.MI
DAN.MI
DANR.MI
2BN.MI
4BN.MI
1DRI.MI
2AM.MI
4DSY.MI
2DSY.MI
1DDOG.MI
DAL.MI
DATA.MI
1DVA.MI
1DAY.MI
DBA.MI
DLG.MI
1DECK.MI
DDM.MI
1DE.MI
4DE.MI
2DE.MI
4DHER.MI
2DHER.MI
1DHER.MI
4DELL.MI
1DELL.MI
2DELL.MI
1DAL.MI
1XRAY.MI
4XRAY.MI
2XRAY.MI
ART.MI
2DBG.MI
DIT.MI
4DBK.MI
2DBK.MI
1DBK.MI
4DB1.MI
2DB1.MI
1DB1.MI
2DEQ.MI
1DEQ.MI
4DEQ.MI
1LHA.MI
4LHA.MI
2LHA.MI
1DHL.MI
2DHL.MI
4DHL.MI
1DR.MI
2DR.MI
4DR.MI
1DTE.MI
2DTE.MI
4DTE.MI
1DWNI.MI
4DWNI.MI
2DWNI.MI
4DEZ.MI
1DEZ.MI
2DEZ.MI
4DY6.MI
2DY6.MI
1DY6.MI
1DXCM.MI
DEX.MI
DHH.MI
DIAD.MI
1FANG.MI
DIA.MI
2DIA.MI
1DKS.MI
DIB.MI
1APPS.MI
DGV.MI
DGT.MI
D.MI
DEA.MI
1DOC.MI
2DGX.MI
4DGX.MI
1DGX.MI
1DLTR.MI
2D.MI
4D.MI
1D.MI
1DPZ.MI
1DASH.MI
4DASH.MI
2DASH.MI
DOT.MI
DOV.MI
1DOV.MI
1DOW.MI
2DOW.MI
4DOW.MI
DOX.MI
1DHI.MI
1DKNG.MI
1DBX.MI
1DTEE.MI
1DUK.MI
1DD.MI
2DD.MI
4DD.MI
2DUE.MI
1DUE.MI
4DUE.MI
EGB.MI
E9IA.MI
1EOAN.MI
4EOAN.MI
2EOAN.MI
EPH.MI
ETS.MI
1EMN.MI
1ETN.MI
2EBAY.MI
1EBAY.MI
4EBAY.MI
1SATS.MI
1EUZ.MI
4EUZ.MI
2EUZ.MI
1ECL.MI
4ECL.MI
2ECL.MI
ECMB.MI
ECK.MI
2EDEN.MI
ELB.MI
ESF.MI
EDAC.MI
1EIX.MI
EDNR.MI
2EDPR.MI
4EDP.MI
2EDP.MI
4EW.MI
2EW.MI
1EW.MI
EEMS.MI
EGN.MI
2FGR.MI
ELN.MI
1ELUX.MI
4EA.MI
1EA.MI
2EA.MI
1EKTA.MI
ELES.MI
2ANTM.MI
1ANTM.MI
4ANTM.MI
4LLY.MI
1LLY.MI
2LLY.MI
2ELI.MI
ELC.MI
2ELIOR.MI
2ELIS.MI
1ELIS.MI
ELSA.MI
EM.MI
2EMEIS.MI
1EMR.MI
2EMR.MI
4EMR.MI
EAV.MI
1EMSN.MI
ENA.MI
1ENG.MI
4ENG.MI
2ENG.MI
ENAV.MI
1ELE.MI
2ELE.MI
4ELE.MI
2ENEL.MI
ENEL.MI
ENY.MI
ET.MI
ENT.MI
ENV.MI
2ENGI.MI
4ENGI.MI
1ENGI.MI
ENI.MI
2ENI.MI
1ENVX.MI
1ENPH.MI
1ENSG.MI
1ENTG.MI
1ETR.MI
1EOG.MI
1EPAM.MI
1EPIA.MI
EPRB.MI
1EQT.MI
1EQTC.MI
1EFX.MI
EQUI.MI
2ERA.MI
2ERG.MI
ERG.MI
2ERICB.MI
1ERICB.MI
4ERICB.MI
1ERIE.MI
RDUE.MI
4EBS.MI
1EBS.MI
ESAU.MI
ESIGM.MI
ESPE.MI
PRT.MI
2EL.MI
4EL.MI
1EL.MI
1ESSI.MI
2ELX.MI
4ELX.MI
1ELX.MI
ESTM.MI
2ETSY.MI
4ETSY.MI
1ETSY.MI
EUK.MI
2RF.MI
2EAPI.MI
2ECMPA.MI
ECMPM.MI
2ERF.MI
4ERF.MI
EGLA.MI
1EEFT.MI
2ENX.MI
ETH.MI
2ETL.MI
1EG.MI
1EVRG.MI
1ES.MI
4ES.MI
2ES.MI
EVISO.MI
1EVN.MI
1EVO.MI
1EVK.MI
4EVK.MI
2EVK.MI
1EVT.MI
4EVT.MI
2EVT.MI
1EXAS.MI
EXEC.MI
1EXEL.MI
4EXC.MI
2EXC.MI
1EXC.MI
1EXLS.MI
2EXO.MI
1EXE.MI
2EXPE.MI
1EXPE.MI
4EXPE.MI
1EXPD.MI
EXAI.MI
4XOM.MI
1XOM.MI
2XOM.MI
1FFIV.MI
1FN.MI
1FDS.MI
FAE.MI
2FAGR.MI
1FICO.MI
COSMO.MI
1FAST.MI
1BALD.MI
2FDJU.MI
4FDX.MI
2FDX.MI
1FDX.MI
RACE.MI
2RACE.MI
YACHT.MI
FVI.MI
1FIS.MI
FDA.MI
FM.MI
1FTHB.MI
FILA.MI
1TUB.MI
FTC.MI
FCT.MI
FF.MI
FBK.MI
2FBK.MI
FIC.MI
1FCNC.MI
4FSLR.MI
2FSLR.MI
1FSLR.MI
1FEU.MI
2FISV.MI
4FISV.MI
1FISV.MI
1FIVE.MI
1FIVN.MI
1FLNC.MI
1FHZN.MI
1FDR.MI
1FMC.MI
2FNAC.MI
FNM.MI
FPE.MI
1F.MI
2F.MI
4F.MI
1FTNT.MI
1FTV.MI
1FORT.MI
2FORT.MI
4FORT.MI
2FRVIA.MI
4FRVIA.MI
1FRVIA.MI
1FOX.MI
1FOXA.MI
FCH.MI
FUM.MI
1BEN.MI
1FRA.MI
4FRA.MI
2FRA.MI
1FNTN.MI
1FCX.MI
2FCX.MI
4FCX.MI
FRE.MI
2FRE.MI
4FRE.MI
1FRE.MI
4FME.MI
2FME.MI
1FME.MI
1FRPT.MI
1FRSH.MI
AMI.MI
1FPE.MI
2FEY2.MI
4FEY2.MI
1FEY2.MI
2FUR.MI
GML.MI
GAB.MI
4GLPG.MI
2GLPG.MI
1GALD.MI
1GALE.MI
2GALP.MI
GAMB.MI
1GME.MI
2GME.MI
1GRMN.MI
GHC.MI
1IT.MI
GSP.MI
2GTT.MI
2GBLB.MI
2GE.MI
1GE.MI
1GEHC.MI
1GEV.MI
4G.MI
1G.MI
2GG.MI
1GEBN.MI
2GFC.MI
GE.MI
GEL.MI
1NLOK.MI
4NLOK.MI
2NLOK.MI
1GNRC.MI
1GD.MI
4GD.MI
2GD.MI
1GIS.MI
2GM.MI
1GM.MI
4GM.MI
GF.MI
2G.MI
G.MI
1GNTX.MI
GM.MI
1GPC.MI
1GF.MI
GEO.MI
1GERN.MI
1GXI.MI
1GETI.MI
2GET.MI
GCOM.MI
4GILD.MI
1GILD.MI
2GILD.MI
GMS.MI
GIS.MI
1GTLB.MI
1GIVN.MI
4GLEN.MI
1GPN.MI
4GPN.MI
2GPN.MI
1GFS.MI
1GDDY.MI
2GSG.MI
1GS.MI
4GS.MI
1GT.MI
2GPRO.MI
1GPRO.MI
4GPRO.MI
GPI.MI
GRN.MI
GRAL.MI
1GRF.MI
4GRF.MI
GROW.MI
GT.MI
1GH.MI
1GWRE.MI
GVS.MI
FARM.MI
HIK.MI
4HAL.MI
2HAL.MI
1HAL.MI
1HALO.MI
1HLNE.MI
2HANN.MI
1HANN.MI
1HLAG.MI
2HLAG.MI
4HLAG.MI
1HOG.MI
2HOG.MI
4HOG.MI
1HIG.MI
4HAS.MI
2HAS.MI
1HAS.MI
1HCA.MI
4HCA.MI
2HCA.MI
HI.MI
1HQY.MI
2HL.MI
4HL.MI
1HL.MI
4HEI.MI
1HEI.MI
2HEI.MI
4HEIA.MI
2HEIA.MI
1HLE.MI
1HFG.MI
4HFG.MI
2HFG.MI
1HELN.MI
1HEM.MI
4HEN.MI
1HEN.MI
2HEN.MI
4HEN3.MI
2HEN3.MI
1HEN3.MI
1HMB.MI
1HSIC.MI
2HENS.MI
1HENS.MI
HER.MI
2HER.MI
4RMS.MI
2RMS.MI
1HSY.MI
4HPE.MI
1HPE.MI
2HPE.MI
1HEXA.MI
1HPOL.MI
4HHFA.MI
1HIAB.MI
HQF.MI
2HLT.MI
4HLT.MI
1HLT.MI
4HOT.MI
1HOT.MI
2HOT.MI
1HOLN.MI
1HOLM.MI
1HOLX.MI
1HD.MI
2HD.MI
4HD.MI
HZY.MI
4HON.MI
1HON.MI
2HON.MI
1HRL.MI
1HWM.MI
4HPQ.MI
2HPQ.MI
1HPQ.MI
1HUBB.MI
1HUBS.MI
4BOSS.MI
1BOSS.MI
2BOSS.MI
1HUH.MI
1HUM.MI
2HU3.MI
1HU3.MI
4HU3.MI
1HII.MI
1HUSQ.MI
2HUT.MI
1HUT.MI
1HUS.MI
1HYQ.MI
IGV.MI
ICOP.MI
IMD.MI
1IAC.MI
1IBE.MI
4IBE.MI
2IBE.MI
1IBM.MI
2IBM.MI
4IBM.MI
2ICAD.MI
1IEX.MI
1IDXX.MI
IDNTT.MI
1IESC.MI
IGD.MI
ILLA.MI
1ITW.MI
4ILMN.MI
1ILMN.MI
2ILMN.MI
ILP.MI
2IMCD.MI
2NK.MI
IMS.MI
MPT.MI
1PI.MI
4INCY.MI
2INCY.MI
1INCY.MI
INDB.MI
1ITX.MI
2ITX.MI
4ITX.MI
1IDR.MI
2INH.MI
4INH.MI
1INH.MI
ICF.MI
DNR.MI
1INDU.MI
1INDT.MI
1IFX.MI
4IFX.MI
2IFX.MI
4INGA.MI
2INGA.MI
1INGA.MI
IB.MI
4IPH.MI
1INOD.MI
INC.MI
2INPST.MI
1NSIT.MI
1INSM.MI
1PODD.MI
1INTC.MI
4INTC.MI
2INTC.MI
1IBKR.MI
1ICE.MI
ICOS.MI
1IDCC.MI
ICC.MI
4IAG.MI
1IAG.MI
2IAG.MI
1IFF.MI
1IP.MI
2ITP.MI
1IPG.MI
IP.MI
2IP.MI
ISP.MI
2ISP.MI
ITD.MI
2INTU.MI
4INTU.MI
1INTU.MI
1ISRG.MI
4ISRG.MI
2ISRG.MI
1IVZ.MI
1LATO.MI
1INVEB.MI
2INVEB.MI
4INVEB.MI
2INW.MI
INW.MI
1IONS.MI
1IOVA.MI
2IPN.MI
2IPS.MI
1IQV.MI
IRC.MI
IRE.MI
1IRTC.MI
1IRDM.MI
1IRBT.MI
4IRBT.MI
2IRBT.MI
ISC.MI
ITW.MI
IG.MI
2IG.MI
IEG.MI
IWB.MI
ITM.MI
1ITRI.MI
IVG.MI
2IVG.MI
IVN.MI
1SJM.MI
2JMT.MI
1JPM.MI
4JPM.MI
2JPMC.MI
1JBL.MI
1JKHY.MI
1JAZZ.MI
1JBHT.MI
2DEC.MI
2JDEP.MI
1JEN.MI
4JEN.MI
2JEN.MI
1JAM.MI
2JAM.MI
4JAM.MI
4JNJ.MI
1JNJ.MI
1JCI.MI
2JNJ.MI
1BAER.MI
1JUN.MI
4TKWY.MI
2TKWY.MI
JUVE.MI
1SDF.MI
4SDF.MI
2SDF.MI
2KBC.MI
1K.MI
2K.MI
4K.MI
1KEMI.MI
1KVUE.MI
1KER.MI
4KER.MI
2KER.MI
1KESK.MI
2KDP.MI
4KDP.MI
1KDP.MI
1KEY.MI
1KEYS.MI
1KMB.MI
1KMI.MI
1KINV.MI
1KGX.MI
4KGX.MI
2KGX.MI
1KKR.MI
4KLAC.MI
1KLAC.MI
2KLAC.MI
2LI.MI
4LI.MI
KME.MI
KMER.MI
1KBX.MI
4SKB.MI
1SKB.MI
2SKB.MI
1KOJA.MI
4KNEBV.MI
2KNEBV.MI
1KNEBV.MI
1KCR.MI
4KPN.MI
2KPN.MI
1KTOS.MI
1KR.MI
4KR.MI
2KR.MI
1KRN.MI
KK.MI
1KRYS.MI
1KNIN.MI
4AI.MI
4OR.MI
2OR.MI
1LHX.MI
ERFO.MI
1ROVI.MI
1LAGR.MI
4LRCX.MI
2LRCX.MI
1LRCX.MI
1LWE.MI
LNDR.MI
1LSTR.MI
1LNTH.MI
1LXS.MI
2LXS.MI
4LXS.MI
1LVS.MI
1LSCC.MI
2LEG.MI
1LEG.MI
4LEG.MI
2LR.MI
1LDOS.MI
LS.MI
1LEN.MI
1LII.MI
1LNZ.MI
LDO.MI
2LDO.MI
LFG.MI
1LEVI.MI
4LEVI.MI
2LEVI.MI
1LBRD.MI
1FWON.MI
1LIFC.MI
1LNW.MI
1LECO.MI
LDB.MI
2LINUS.MI
1LINUS.MI
1LISN.MI
1LISP.MI
LTX.MI
1LYV.MI
1LKQ.MI
1LOE.MI
1LOG.MI
1LOGN.MI
LON.MI
1LONN.MI
2LTMC.MI
LTMC.MI
2LOW.MI
1LOW.MI
4LOW.MI
1LPK.MI
4LPK.MI
2LPK.MI
1LPLA.MI
1LCID.MI
LMG.MI
1LUL.MI
4CYTH.MI
2CYTH.MI
1CYTH.MI
1LITE.MI
4LITE.MI
2LITE.MI
1LUND.MI
LUVE.MI
2MC.MI
4MC.MI
1MC.MI
1LYFT.MI
2LYFT.MI
4LYFT.MI
1LYB.MI
1MTB.MI
4FDO.MI
1FDO.MI
2FDO.MI
1MDGL.MI
MGS.MI
1MGNI.MI
MAIRE.MI
1MANT.MI
1MANH.MI
2MAP.MI
1MAP.MI
4MAP.MI
MAPS.MI
1MARA.MI
2MARA.MI
4MPC.MI
2MPC.MI
1MPC.MI
MARE.MI
MARK.MI
1MKTX.MI
MARR.MI
1MAR.MI
4MAR.MI
2MAR.MI
1MMC.MI
1MLM.MI
49MW.MI
29MW.MI
19MW.MI
MARP.MI
1MAS.MI
MASI.MI
1MASI.MI
1MA.MI
2MA.MI
4MA.MI
1MTCH.MI
MFT.MI
2MAT.MI
4MAT.MI
1MAT.MI
1MMK.MI
1MKC.MI
4MCD.MI
1MCD.MI
2MCD.MI
2MUX.MI
4MUX.MI
1MUX.MI
1MCK.MI
MB.MI
2MB.MI
1MEDP.MI
2MDT.MI
1MDT.MI
4MDT.MI
MQSPA.MI
2MELE.MI
1MELI.MI
2MBG.MI
4MBG.MI
1MBG.MI
2MERY.MI
1MRK.MI
4MRK.MI
2MRK.MI
1MRKX.MI
4MRKX.MI
2MRKX.MI
1MMSI.MI
2MRN.MI
MET.MI
2META.MI
1FB.MI
4FB.MI
1MET.MI
MTK.MI
2MMT.MI
1MTBB.MI
1METS.MI
1MTD.MI
MEV.MI
2MFEA.MI
MFEA.MI
MFEB.MI
2MFEB.MI
1MGM.MI
4MCHP.MI
2MCHP.MI
1MCHP.MI
2MT.MI
1MU.MI
4MU.MI
4MSFT.MI
2MSFT.MI
1MSFT.MI
1MIDD.MI
MS.MI
MTS.MI
1MKSI.MI
4MRNA.MI
1MRNA.MI
2MRNA.MI
1MHK.MI
1MOH.MI
1TAP.MI
MOL.MI
MONC.MI
2MONC.MI
MN.MI
1MDLZ.MI
4MDLZ.MI
2MDLZ.MI
MTV.MI
MTVFR.MI
1MDB.MI
MNL.MI
1MPWR.MI
1MNST.MI
1MCO.MI
1MS.MI
2MS.MI
4MS.MI
1MOS.MI
2EGL.MI
2MSI.MI
4MSI.MI
1MSI.MI
1MSCI.MI
4MTX.MI
1MTX.MI
2MTX.MI
2MUV2.MI
4MUV2.MI
1MUV2.MI
1MTRS.MI
1MYCR.MI
1NDAQ.MI
2NTGY.MI
1NTGY.MI
4NTGY.MI
2NEMX.MI
4NEMX.MI
1NEMX.MI
NDT.MI
NSP.MI
4NESTE.MI
1NESTE.MI
2NESTE.MI
1NESN.MI
1NTAP.MI
2NFLX.MI
4NFLX.MI
1NFLX.MI
NTW.MI
1NBIX.MI
NRST.MI
1NWL.MI
1NEM.MI
4NEM.MI
2NEM.MI
NWL.MI
1NWS.MI
1NWSA.MI
2NEX.MI
NEXI.MI
2NEXI.MI
2NXI.MI
1NXST.MI
NXT.MI
NR.MI
4NEE.MI
1NEE.MI
2NEE.MI
1NIBE.MI
1NKE.MI
4NKE.MI
2NKE.MI
1NIS.MI
4NN.MI
2NN.MI
4NOKIA.MI
2NOKIA.MI
1NOKIA.MI
2TYRES.MI
1TYRES.MI
4TYRES.MI
1NDA.MI
4NDA.MI
2NDA.MI
1NDX.MI
2NDX.MI
4NDX.MI
1SAVE.MI
1NDSN.MI
1NSC.MI
1NB.MI
2NB.MI
4NB.MI
1NTRS.MI
1NOC.MI
4NOC.MI
2NOC.MI
2NOS.MI
NPI.MI
NOVA.MI
1NOVN.MI
1NRG.MI
1NUH.MI
1NUE.MI
NUS.MI
1NVDA.MI
4NVDA.MI
2NVDA.MI
1NVR.MI
2NXPI.MI
1NXPI.MI
4NXPI.MI
1ORLY.MI
1OXY.MI
2OXY.MI
4OXY.MI
2OCI.MI
1POST.MI
OS.MI
1OKTA.MI
1ODFL.MI
1ONB.MI
OLI.MI
1OLLI.MI
OMER.MI
1OMC.MI
1OMV.MI
4OMV.MI
1ON.MI
2ON.MI
1OKE.MI
2OKE.MI
4OKE.MI
1OPEN.MI
2OPM.MI
OEC.MI
1OPCH.MI
1ORCL.MI
2ORCL.MI
4ORCL.MI
1ORA.MI
4ORA.MI
2ORA.MI
1OGN.MI
4OGN.MI
2OGN.MI
1ORNBV.MI
2ORNBV.MI
4ORNBV.MI
ORS.MI
OSA.MI
1OTIS.MI
OTO.MI
1OUT.MI
2OVH.MI
OVS.MI
1PCAR.MI
1PKG.MI
2PLTR.MI
4PLTR.MI
1PLTR.MI
PAL.MI
1PANW.MI
4PANW.MI
2PANW.MI
1PZZA.MI
2PGN.MI
1PGN.MI
2PH.MI
1PH.MI
4PH.MI
1PGHN.MI
PSQ.MI
PTR.MI
1PTEN.MI
1PAYX.MI
1PAYC.MI
1PCTY.MI
1PYPL.MI
4PYPL.MI
2PYPL.MI
4PBB.MI
2PBB.MI
1PBB.MI
1PEGA.MI
4PTON.MI
2PTON.MI
1PTON.MI
1PNR.MI
4PEP.MI
1PEP.MI
2PEP.MI
4RI.MI
2RI.MI
2PFV.MI
1PFV.MI
4PFV.MI
4PFE.MI
2PFE.MI
1PFE.MI
4PCG.MI
2PCG.MI
1PCG.MI
PHN.MI
